Name,URL,Cuisine,Ingredients,key_ingredients
South African-Inspired Butternut Soup,https://www.allrecipes.com/recipe/284254/south-african-inspired-butternut-soup/,South African,1 tablespoon butter 2 large onions finely chopped 1 large jalapeno pepper seeded and minced 1 clove elephant garlic chopped 2 cups chicken stock 1 teaspoon lemon juice 1 3 12 pound butternut squash  peeled seeded and cut into 2inch cubes 1 cup water 6 tablespoons cream or to taste,"['garlic', 'onion', 'squash', 'chicken', 'butter']"
Gisela's Butternut Squash Soup,https://www.allrecipes.com/recipe/214563/giselas-butternut-squash-soup/,South African,2 tablespoons butter 1  onion finely chopped 1 145 ounce can chicken broth 1 2 pound butternut squash  peeled seeded and cut into 1inch cubes 1  orange juiced 1  orange juiced and zested 3 tablespoons sour cream   salt and pepper to taste,"['onion', 'squash', 'orange', 'chicken', 'butter']"
South African Bobotie,https://www.allrecipes.com/recipe/244879/south-african-bobotie/,South African,1 tablespoon oil or as needed 1  onion chopped 1 pound ground beef ½ slice bread ½ cup milk divided 1  egg beaten divided ¼ cup seedless raisins 1 tablespoon white vinegar 2 teaspoons white sugar 1 teaspoon ground turmeric 1 teaspoon salt ½ teaspoon curry powder ¼ teaspoon ground black pepper 2  bay leaves 1 ½ tablespoons chutney,"['onion', 'beef', 'milk', 'sugar']"
Zimbabwean Chicken and Vegetable Soup,https://www.allrecipes.com/recipe/219483/zimbabwean-chicken-and-vegetable-soup/,South African,1 tablespoon olive oil 1  onion diced 4 cups vegetable stock divided ½ cup peanut butter 2 cups canned diced tomatoes with juices ¼ teaspoon crushed red pepper flakes or more to taste 1 cup finely chopped cabbage 1 cup chopped sweet potato 1 cup peeled and chopped carrot 1 cup peeled and chopped turnip 1 cup chopped okra 1 cup chopped cooked chicken or to taste,"['cabbage', 'onion', 'carrot', 'turnip', 'potato', 'tomato', 'chicken', 'butter']"
Kachumbari,https://www.allrecipes.com/recipe/277993/kachumbari/,South African,1 medium red onion diced 2 teaspoons sea salt 4 medium tomatoes diced ½ medium cucumber peeled and diced ¼ cup chopped cilantro 1  jalapeno pepper seeded and diced 1  avocado  peeled pitted and diced 1  lime juiced or to taste   salt and freshly ground black pepper to taste,"['cilantro', 'onion', 'cucumber', 'tomato', 'avocado']"
South African Pumpkin Soup with Banana and Curry,https://www.allrecipes.com/recipe/268487/south-african-pumpkin-soup-with-banana-and-curry/,South African,1 ½ pounds pumpkin peeled and cubed 4 tablespoons olive oil divided 2 tablespoons brown sugar 2 tablespoons honey 1  ripe banana 1 small onion finely chopped 1  carrot chopped 1 stalk celery chopped 1 clove garlic finely chopped 1 teaspoon medium curry powder ½ teaspoon ground coriander ¼ teaspoon ground nutmeg ¼ teaspoon ground cinnamon 1 cup coconut milk 1 cup chicken stock   salt to taste   freshly ground black pepper 1  lime juiced or as needed,"['celery', 'garlic', 'onion', 'carrot', 'banana', 'chicken', 'milk', 'sugar']"
South African Instant Milk Tart,https://www.allrecipes.com/recipe/238837/south-african-instant-milk-tart/,South African,1 48 ounce package graham crackers crushed or as needed ½ cup melted butter,['butter']
South African Lamb Sosaties (Kebabs),https://www.allrecipes.com/recipe/34728/south-african-lamb-sosatieskebabs/,South African,1 cup plain yogurt 2 teaspoons curry powder 1 tablespoon white sugar 1 tablespoon vegetable oil 1 large onion 1 cup cubed lamb stew meat 12 ounces dried apricots   8 kabob skewers,"['onion', 'apricot', 'sugar']"
Spicy Potato Noodles (Bataka Sev),https://www.allrecipes.com/recipe/213577/spicy-potato-noodles-bataka-sev/,South African,¼ cup chopped fresh green chile peppers 1 tablespoon coarsely chopped garlic 2 tablespoons fresh ginger peeled and coarsely chopped 1 teaspoon salt ⅛ teaspoon ground turmeric 2 teaspoons vegetable oil,['garlic']
South African Traditional Vetkoek (Fried Bread),https://www.allrecipes.com/recipe/245683/south-african-traditional-vetkoek-fried-bread/,South African,2 cups lukewarm water ¼ cup white sugar 1 25 ounce package active dry yeast 7 cups allpurpose flour 2 teaspoons salt 3 cups oil for frying,"['flour', 'sugar']"
Best Bobotie,https://www.allrecipes.com/recipe/157881/best-bobotie/,South African,2 tablespoons vegetable oil 2 medium onions minced 1 ½ pounds ground beef 1 cup milk 2 slices Texas toast thicksliced bread ½ cup raisins 1 tablespoon hot chutney ½ tablespoon curry powder 1 teaspoon apricot jam 1 teaspoon salt ½ teaspoon ground black pepper 1  large egg 1 pinch salt 1  bay leaf,"['onion', 'apricot', 'beef', 'milk']"
South African Melktert (Milk Tart),https://www.allrecipes.com/recipe/80160/south-african-melktert-milk-tart/,South African,  cooking spray 1 cup white sugar 3 tablespoons butter melted 3  egg yolks 1 cup cake flour 1 teaspoon baking powder ¼ teaspoon salt 4 cups milk 1 teaspoon vanilla extract 3  egg white 1 tablespoon cinnamon sugar,"['milk', 'butter', 'flour', 'sugar']"
Smothered Cabbage,https://www.allrecipes.com/recipe/269384/smothered-cabbage/,Southern Recipes,4 quarts water 1  medium ham hock 1  large pork shank 2 tablespoons bacon drippings 1 large head cabbage  washed cored quartered and cut into 2inch slices   salt and freshly ground black pepper to taste 2 ½ cups chicken broth,"['cabbage', 'chicken', 'pork']"
14 Foods Every Southerner Should Have In the Pantry,https://www.allrecipes.com/foods-in-every-southern-pantry-7153385,Southern Recipes,,[]
Sweet Potato Pie,https://www.allrecipes.com/recipe/12142/sweet-potato-pie-i/,Southern Recipes,1 1 pound sweet potato with skin ½ cup butter softened 1 cup white sugar ½ cup milk 2 large eggs ½ teaspoon ground nutmeg ½ teaspoon ground cinnamon 1 teaspoon vanilla extract 1 9 inch unbaked pie crust,"['potato', 'eggs', 'milk', 'butter', 'sugar']"
Fresh Southern Peach Cobbler,https://www.allrecipes.com/recipe/51535/fresh-southern-peach-cobbler/,Southern Recipes,¼ cup white sugar ¼ cup brown sugar ¼ teaspoon ground cinnamon ⅛ teaspoon ground nutmeg 1 teaspoon fresh lemon juice 2 teaspoons cornstarch 1 cup allpurpose flour ¼ cup white sugar ¼ cup brown sugar 1 teaspoon baking powder ½ teaspoon salt 6 tablespoons unsalted butter chilled and cut into small pieces ¼ cup boiling water 3 tablespoons white sugar 1 teaspoon ground cinnamon,"['corn', 'butter', 'flour', 'sugar']"
Best Fried Green Tomatoes,https://www.allrecipes.com/recipe/16760/best-fried-green-tomatoes/,Southern Recipes,4 large green tomatoes 2  eggs ½ cup milk 1 cup allpurpose flour ½ cup cornmeal ½ cup bread crumbs 2 teaspoons coarse kosher salt ¼ teaspoon ground black pepper 1 quart vegetable oil for frying,"['corn', 'tomato', 'eggs', 'milk', 'flour']"
Best Jambalaya,https://www.allrecipes.com/recipe/31848/jambalaya/,Southern Recipes,2 tablespoons peanut oil divided 1 tablespoon Cajun seasoning 10 ounces andouille sausage sliced into rounds 1 pound boneless skinless chicken breasts cut into 1 inch pieces 1  onion diced 1 small green bell pepper diced 2 stalks celery diced 3 cloves garlic minced 1 16 ounce can crushed Italian tomatoes ½ teaspoon red pepper flakes ½ teaspoon ground black pepper 1 teaspoon salt ½ teaspoon hot pepper sauce 2 teaspoons Worcestershire sauce 1 teaspoon file powder 1 ¼ cups uncooked white rice 2 ½ cups chicken broth,"['celery', 'garlic', 'onion', 'bell pepper', 'hot pepper', 'tomato', 'rice', 'chicken', 'sausage']"
Authentic Louisiana Red Beans and Rice,https://www.allrecipes.com/recipe/58211/authentic-louisiana-red-beans-and-rice/,Southern Recipes,1 pound dry kidney beans ¼ cup olive oil 1 large onion chopped 1  green bell pepper chopped 2 stalks celery chopped 2 tablespoons minced garlic 6 cups water 2  bay leaves 1 tablespoon dried parsley 1 teaspoon dried thyme 1 teaspoon Cajun seasoning ½ teaspoon cayenne pepper ¼ teaspoon dried sage 1 pound andouille sausage sliced 4 cups water 2 cups long grain white rice,"['celery', 'beans', 'garlic', 'onion', 'bell pepper', 'rice', 'sausage']"
Southern Pimento Cheese,https://www.allrecipes.com/recipe/189930/southern-pimento-cheese/,Southern Recipes,2 cups shredded extrasharp Cheddar cheese 8 ounces cream cheese softened ½ cup mayonnaise 1 4 ounce jar diced pimento drained 1  jalapeno pepper seeded and minced Optional ¼ teaspoon garlic powder ¼ teaspoon ground cayenne pepper Optional ¼ teaspoon onion powder   salt and black pepper to taste,"['garlic', 'onion', 'cheese']"
Southern Coleslaw,https://www.allrecipes.com/recipe/222218/nanas-southern-coleslaw/,Southern Recipes,1 head cabbage finely shredded 2  carrots finely chopped 2 tablespoons finely chopped onion ½ cup mayonnaise ⅓ cup white sugar ¼ cup milk ¼ cup buttermilk 2 tablespoons lemon juice 2 tablespoons distilled white vinegar ½ teaspoon salt ⅛ teaspoon ground black pepper,"['cabbage', 'onion', 'carrot', 'milk', 'butter', 'sugar']"
Kickin' Collard Greens,https://www.allrecipes.com/recipe/51803/kickin-collard-greens/,Southern Recipes,1 tablespoon olive oil 3 slices bacon 1 large onion chopped 2 cloves garlic minced 1 pound fresh collard greens cut into 2inch pieces 3 cups chicken broth 1 teaspoon salt 1 teaspoon pepper 1 pinch red pepper flakes,"['garlic', 'onion', 'chicken']"
Bananas Foster,https://www.allrecipes.com/recipe/24705/bananas-foster-ii/,Southern Recipes,¼ cup butter ⅔ cup dark brown sugar 3 ½ tablespoons rum 1 ½ teaspoons vanilla extract ½ teaspoon ground cinnamon 3  bananas peeled and sliced lengthwise and crosswise ¼ cup coarsely chopped walnuts 1 pint vanilla ice cream,"['banana', 'butter', 'sugar']"
Chef John's Buttermilk Biscuits,https://www.allrecipes.com/recipe/220943/chef-johns-buttermilk-biscuits/,Southern Recipes,2 cups allpurpose flour 2 teaspoons baking powder ¼ teaspoon baking soda 1 teaspoon salt 7 tablespoons unsalted butter chilled in freezer and cut into thin slices ¾ cup cold buttermilk 2 tablespoons buttermilk for brushing,"['milk', 'butter', 'flour']"
Southern Fried Cabbage,https://www.allrecipes.com/recipe/73833/southern-fried-cabbage/,Southern Recipes,⅓ cup vegetable oil 3 slices bacon cut into thirds 1 teaspoon salt or to taste 1 teaspoon ground black pepper or to taste 1 head cabbage cored and sliced 1  white onion chopped 1 pinch white sugar,"['cabbage', 'onion', 'sugar']"
Southern-Style Chocolate Gravy,https://www.allrecipes.com/recipe/187298/southern-style-chocolate-gravy/,Southern Recipes,¾ cup white sugar ¼ cup cocoa 3 tablespoons allpurpose flour 2 cups milk 1 tablespoon butter softened 2 teaspoons vanilla,"['milk', 'butter', 'flour', 'sugar']"
Chef John's Buttermilk Fried Chicken,https://www.allrecipes.com/recipe/220128/chef-johns-buttermilk-fried-chicken/,Southern Recipes,1 3 12 pound chicken cut into 8 pieces 1 teaspoon black pepper 1 teaspoon salt 1 teaspoon paprika ½ teaspoon white pepper ¼ teaspoon dried rosemary ¼ teaspoon ground thyme ¼ teaspoon dried oregano ¼ teaspoon dried sage ¼ teaspoon cayenne pepper 2 cups buttermilk,"['chicken', 'milk', 'butter']"
Grandmother's Buttermilk Cornbread,https://www.allrecipes.com/recipe/76594/grandmothers-buttermilk-cornbread/,Southern Recipes,½ cup butter ⅔ cup white sugar 2 large eggs 1 cup buttermilk ½ teaspoon baking soda 1 cup cornmeal 1 cup allpurpose flour ¼ teaspoon salt,"['corn', 'eggs', 'milk', 'butter', 'flour', 'sugar']"
Southern Fried Catfish,https://www.allrecipes.com/recipe/140930/southern-fried-catfish/,Southern Recipes,½ cup buttermilk ½ cup water   salt and pepper to taste 1 pound catfish fillets cut in strips 1 ½ cups fine cornmeal ½ cup allpurpose flour 1 teaspoon seafood seasoning such as Old Bay™ 1 quart vegetable oil for deep frying,"['corn', 'milk', 'butter', 'flour']"
The Best Chicken Fried Steak,https://www.allrecipes.com/recipe/150306/the-best-chicken-fried-steak/,Southern Recipes,4 12 pound beef cube steaks 2 ¼ cups allpurpose flour divided 2 teaspoons baking powder 1 teaspoon baking soda 1 teaspoon black pepper ¾ teaspoon salt 1 ½ cups buttermilk 1 tablespoon hot pepper sauce eg Tabasco™ 1 large egg 2 cloves garlic minced 3 cups vegetable shortening for frying 4 cups milk   kosher salt and ground black pepper to taste,"['garlic', 'hot pepper', 'beef', 'milk', 'butter', 'flour']"
Mardi Gras King Cake,https://www.allrecipes.com/recipe/8144/mardi-gras-king-cake/,Southern Recipes,1 cup whole milk ¼ cup unsalted butter ⅔ cup warm water 110 degrees F45 degrees C 2 ¼ounce envelopes active dry yeast ½ cup white sugar divided 2 large eggs 1 ½ teaspoons kosher salt ½ teaspoon freshly grated nutmeg 5 ½ cups allpurpose flour,"['eggs', 'milk', 'butter', 'flour', 'sugar']"
Dave's Low Country Boil,https://www.allrecipes.com/recipe/44033/daves-low-country-boil/,Southern Recipes,1 tablespoon seafood seasoning such as Old Bay or to taste 5 pounds new potatoes 3 16 ounce packages cooked kielbasa sausage cut into 1 inch pieces 8 ears fresh corn husks and silks removed 5 pounds whole crab broken into pieces 4 pounds fresh shrimp peeled and deveined,"['potato', 'corn', 'sausage']"
Deep-Fried Turkey,https://www.allrecipes.com/recipe/13824/deep-fried-turkey/,Southern Recipes,3 gallons peanut oil for frying or as needed 1 12 pound whole turkey neck and giblets removed ¼ cup Creole seasoning 1 medium white onion,"['onion', 'turkey']"
Old Charleston-Style Shrimp and Grits,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,Southern Recipes,3 cups water 2 teaspoons salt 1 cup coarsely ground grits 2 cups halfandhalf 2 pounds uncooked shrimp peeled and deveined   salt to taste 1 pinch cayenne pepper or to taste 1 medium lemon juiced 1 pound andouille sausage cut into 14inch slices 5 slices bacon 1 medium green bell pepper chopped 1 medium red bell pepper chopped 1 medium yellow bell pepper chopped 1 cup chopped onion 1 teaspoon minced garlic ¼ cup butter ¼ cup allpurpose flour 1 cup chicken broth 1 tablespoon Worcestershire sauce 1 cup shredded sharp Cheddar cheese,"['garlic', 'onion', 'bell pepper', 'chicken', 'sausage', 'cheese', 'butter', 'flour']"
Fried Okra,https://www.allrecipes.com/recipe/22176/fried-okra/,Southern Recipes,10 pods okra sliced in 14 inch pieces 1  egg beaten 1 cup cornmeal ¼ teaspoon salt ¼ teaspoon ground black pepper ½ cup vegetable oil,['corn']
Roasted Okra,https://www.allrecipes.com/recipe/204478/roasted-okra/,Southern Recipes,18  fresh okra pods sliced 13 inch thick 1 tablespoon olive oil 2 teaspoons kosher salt or to taste 2 teaspoons black pepper or to taste,[]
Southern Fried Apples,https://www.allrecipes.com/recipe/230907/southern-fried-apples/,Southern Recipes,½ cup butter ½ cup white sugar 2 tablespoons ground cinnamon or to taste 4  Granny Smith apples  peeled cored and sliced,"['apple', 'butter', 'sugar']"
Best Bread Pudding with Vanilla Sauce,https://www.allrecipes.com/recipe/217181/best-bread-pudding-with-vanilla-sauce/,Southern Recipes,3 cups whole milk 1 ½ cups white sugar ¼ cup butter melted 3  eggs beaten 2 tablespoons light brown sugar ½ teaspoon ground cinnamon 10 slices hearty farmhousestyle bread toasted and cut into cubes 1 cup raisins,"['eggs', 'milk', 'butter', 'sugar']"
Southern Fried Chicken Livers,https://www.allrecipes.com/recipe/200036/southern-fried-chicken-livers/,Southern Recipes,1 pound chicken livers 1  egg ½ cup milk 1 cup allpurpose flour 1 tablespoon garlic powder   salt and pepper to taste 1 quart vegetable oil for frying,"['garlic', 'chicken', 'milk', 'flour']"
Louisiana Crawfish Étouffée,https://www.allrecipes.com/recipe/76155/louisiana-crawfish-etouffee/,Southern Recipes,3 cups long grain white rice 7 cups water divided ¾ cup butter 1 large onion chopped 1 clove garlic chopped ¼ cup allpurpose flour 2 tablespoons canned tomato sauce 1 pound crawfish tails 6  green onions chopped   salt and pepper to taste 1 ½ tablespoons Cajun seasoning or to taste,"['garlic', 'onion', 'tomato', 'rice', 'butter', 'flour']"
Chef John's Nashville Hot Chicken,https://www.allrecipes.com/recipe/254804/chef-johns-nashville-hot-chicken/,Southern Recipes,1  whole chicken cut into 8 pieces,['chicken']
Beignets,https://www.allrecipes.com/recipe/7179/beignets/,Southern Recipes,1 25 ounce package active dry yeast 1 ½ cups warm water 110 degrees F45 degrees C 1 cup evaporated milk ½ cup white sugar 2  eggs 1 teaspoon salt 7 cups allpurpose flour divided ¼ cup shortening 1 quart vegetable oil for frying ¼ cup confectioners sugar,"['eggs', 'milk', 'flour', 'sugar']"
Southern-Style Neck Bones,https://www.allrecipes.com/recipe/184008/southern-style-neck-bones/,Southern Recipes,2  onions roughly chopped 5 cloves garlic roughly chopped ¼ cup water 1 tablespoon distilled white vinegar 4 pounds pork neck bones 1 ½ teaspoons salt 1 teaspoon ground black pepper,"['garlic', 'onion', 'pork']"
Louisiana Crawfish Boil,https://www.allrecipes.com/recipe/140993/louisiana-crawfish-boil/,Southern Recipes,2 heads garlic unpeeled 5  bay leaves 2 3 ounce packages dry crab boil 1 tablespoon liquid shrimp and crab boil seasoning   salt and ground black pepper to taste 15  red potatoes washed 3 large oranges halved 3 large lemons halved 2 large whole artichokes 2 16 ounce packages mushrooms cleaned ½ pound fresh green beans trimmed 2 large onions sliced 30 pieces baby corn 2 16 ounce packages smoked sausage cut into 12 inch slices 50  live crawfish rinsed,"['artichoke', 'beans', 'green beans', 'mushrooms', 'garlic', 'onion', 'potato', 'corn', 'orange', 'sausage']"
